team,player_id,player,position,game_type,games,goals_per_game,assists_per_game,points_per_game,shots_per_game,hits_per_game,blocks_per_game,toi_minutes_per_game,last5_goals_per_game,last5_points_per_game,last5_shots_per_game,last10_goals_per_game,last10_points_per_game,last10_shots_per_game
CAR,8482702,Logan Stankoven,C,2,81,0.25925925925925924,0.2839506172839506,0.5432098765432098,2.049382716049383,0.0,0.0,15.450205761316875,0.8,1.4,2.4,0.7,1.1,2.8
CAR,8482702,Logan Stankoven,C,3,15,0.6666666666666666,0.2,0.8666666666666667,3.3333333333333335,0.0,0.0,16.81222222222222,0.6,1.0,3.2,0.4,0.6,2.7
CAR,8482809,Jackson Blake,R,2,81,0.2716049382716049,0.38271604938271603,0.654320987654321,2.1481481481481484,0.0,0.0,16.49917695473251,0.0,1.2,1.8,0.2,0.9,2.0
CAR,8482809,Jackson Blake,R,3,15,0.3333333333333333,0.6666666666666666,1.0,2.2,0.0,0.0,17.969999999999995,0.2,0.8,2.2,0.3,0.9,2.3
CAR,8483548,Brandon Bussi,G,2,39,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,60.53376068376068,0.0,0.0,0.0,0.0,0.0,0.0
VGK,8475188,Brayden McNabb,D,2,63,0.07936507936507936,0.1111111111111111,0.19047619047619047,1.2857142857142858,0.0,0.0,20.52328042328042,0.2,0.4,1.2,0.1,0.4,1.6
VGK,8475188,Brayden McNabb,D,3,17,0.058823529411764705,0.35294117647058826,0.4117647058823529,1.0588235294117647,0.0,0.0,19.98627450980392,0.0,0.8,0.2,0.1,0.5,0.6
VGK,8475191,Reilly Smith,R,2,69,0.2318840579710145,0.14492753623188406,0.37681159420289856,1.3768115942028984,0.0,0.0,13.683333333333334,0.8,1.0,3.2,0.5,0.6,2.1
VGK,8475191,Reilly Smith,R,3,6,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.0,12.997222222222225,0.0,0.4,1.0,0.0,0.3333333333333333,1.6666666666666667
VGK,8475343,Nic Dowd,C,2,75,0.06666666666666667,0.21333333333333335,0.28,0.88,0.0,0.0,14.541999999999998,0.0,0.4,1.0,0.1,0.4,1.0
VGK,8475343,Nic Dowd,C,3,18,0.16666666666666666,0.05555555555555555,0.2222222222222222,1.2222222222222223,0.0,0.0,13.34537037037037,0.0,0.2,1.0,0.1,0.2,0.9
VGK,8475913,Mark Stone,R,2,60,0.4666666666666667,0.75,1.2166666666666666,2.1666666666666665,0.0,0.0,19.215,0.8,1.2,2.6,0.7,1.1,2.4
VGK,8475913,Mark Stone,R,3,13,0.46153846153846156,0.38461538461538464,0.8461538461538461,2.0,0.0,0.0,18.720512820512823,0.6,1.0,1.6,0.4,0.8,1.9
VGK,8476438,Brandon Saad,L,2,49,0.061224489795918366,0.12244897959183673,0.1836734693877551,1.5918367346938775,0.0,0.0,13.385034013605443,0.0,0.2,1.4,0.1,0.2,1.4
VGK,8476438,Brandon Saad,L,3,5,0.0,0.4,0.4,1.0,0.0,0.0,8.690000000000001,0.0,0.4,1.0,0.0,0.4,1.0
VGK,8476448,William Karlsson,C,2,14,0.2857142857142857,0.21428571428571427,0.5,2.142857142857143,0.0,0.0,15.146428571428572,0.0,0.4,2.0,0.4,0.6,2.0
VGK,8476448,William Karlsson,C,3,12,0.16666666666666666,0.3333333333333333,0.5,1.6666666666666667,0.0,0.0,17.355555555555558,0.4,0.6,2.4,0.2,0.6,1.8
VGK,8476881,Tomas Hertl,C,2,82,0.2926829268292683,0.4146341463414634,0.7073170731707317,2.4634146341463414,0.0,0.0,17.033943089430895,0.0,0.6,2.0,0.0,0.4,2.3
VGK,8476881,Tomas Hertl,C,3,18,0.2222222222222222,0.3888888888888889,0.6111111111111112,1.6111111111111112,0.0,0.0,13.29074074074074,0.4,0.8,1.8,0.4,0.9,1.4
VGK,8476925,Colton Sissons,C,2,66,0.09090909090909091,0.07575757575757576,0.16666666666666666,1.121212121212121,0.0,0.0,12.497222222222224,0.0,0.0,0.8,0.1,0.1,1.0
VGK,8476925,Colton Sissons,C,3,18,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.8888888888888888,0.0,0.0,13.755555555555555,0.0,0.2,1.0,0.0,0.3,1.0
VGK,8477018,Ben Hutton,D,2,55,0.10909090909090909,0.16363636363636364,0.2727272727272727,1.290909090909091,0.0,0.0,14.586363636363636,0.0,0.0,1.6,0.0,0.1,1.2
VGK,8477018,Ben Hutton,D,3,7,0.0,0.14285714285714285,0.14285714285714285,1.1428571428571428,0.0,0.0,13.261904761904761,0.0,0.2,1.2,0.0,0.14285714285714285,1.1428571428571428
VGK,8477034,Jaycob Megna,D,2,4,0.0,0.0,0.0,0.25,0.0,0.0,10.620833333333334,0.0,0.0,0.25,0.0,0.0,0.25
VGK,8477447,Shea Theodore,D,2,70,0.14285714285714285,0.4142857142857143,0.5571428571428572,1.8571428571428572,0.0,0.0,22.83642857142857,0.2,0.4,2.0,0.2,0.6,1.8
VGK,8477447,Shea Theodore,D,3,18,0.2777777777777778,0.5,0.7777777777777778,1.8888888888888888,0.0,0.0,25.513888888888893,0.2,1.0,0.8,0.3,0.9,1.7
VGK,8477964,Ivan Barbashev,L,2,82,0.2804878048780488,0.4634146341463415,0.7439024390243902,1.6219512195121952,0.0,0.0,16.241869918699187,0.2,0.6,1.6,0.3,1.1,1.6
VGK,8477964,Ivan Barbashev,L,3,18,0.3333333333333333,0.4444444444444444,0.7777777777777778,1.7777777777777777,0.0,0.0,17.312962962962963,0.6,1.0,2.4,0.3,0.7,2.0
VGK,8478396,Noah Hanifin,D,2,71,0.04225352112676056,0.352112676056338,0.39436619718309857,1.9014084507042253,0.0,0.0,22.60117370892019,0.0,0.6,1.8,0.0,0.5,2.2
VGK,8478396,Noah Hanifin,D,3,18,0.0,0.3888888888888889,0.3888888888888889,1.2777777777777777,0.0,0.0,23.746296296296297,0.0,0.2,1.4,0.0,0.2,1.4
VGK,8478397,Rasmus Andersson,D,2,81,0.20987654320987653,0.37037037037037035,0.5802469135802469,2.197530864197531,0.0,0.0,23.20164609053498,0.2,0.8,2.8,0.4,0.9,2.3
VGK,8478397,Rasmus Andersson,D,3,18,0.0,0.2777777777777778,0.2777777777777778,1.4444444444444444,0.0,0.0,23.446296296296296,0.0,0.2,1.0,0.0,0.4,1.0
VGK,8478403,Jack Eichel,C,2,74,0.36486486486486486,0.8513513513513513,1.2162162162162162,3.5135135135135136,0.0,0.0,21.2009009009009,0.4,1.6,3.6,0.3,1.6,3.2
VGK,8478403,Jack Eichel,C,3,18,0.1111111111111111,0.9444444444444444,1.0555555555555556,2.5,0.0,0.0,22.14722222222222,0.2,0.6,1.4,0.1,0.9,2.4
VGK,8478434,Keegan Kolesar,R,2,82,0.07317073170731707,0.13414634146341464,0.2073170731707317,0.8170731707317073,0.0,0.0,11.53719512195122,0.0,0.0,0.6,0.0,0.0,0.5
VGK,8478434,Keegan Kolesar,R,3,18,0.05555555555555555,0.0,0.05555555555555555,0.7222222222222222,0.0,0.0,10.174074074074074,0.2,0.2,0.6,0.1,0.1,0.8
VGK,8478468,Jeremy Lauzon,D,2,68,0.014705882352941176,0.17647058823529413,0.19117647058823528,1.0735294117647058,0.0,0.0,17.180882352941172,0.0,0.0,1.4,0.1,0.3,1.4
VGK,8478468,Jeremy Lauzon,D,3,8,0.0,0.0,0.0,0.625,0.0,0.0,16.747916666666665,0.0,0.0,1.0,0.0,0.0,0.625
VGK,8478483,Mitch Marner,R,2,81,0.2962962962962963,0.691358024691358,0.9876543209876543,2.037037037037037,0.0,0.0,19.957613168724283,0.2,0.6,2.6,0.5,1.0,2.5
VGK,8478483,Mitch Marner,R,3,18,0.3888888888888889,0.9444444444444444,1.3333333333333333,2.388888888888889,0.0,0.0,21.316666666666663,0.0,1.0,2.4,0.4,1.5,2.3
VGK,8478499,Adin Hill,G,2,27,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,55.4746913580247,0.0,0.0,0.0,0.0,0.0,0.0
VGK,8479353,Brett Howden,C,2,58,0.20689655172413793,0.1724137931034483,0.3793103448275862,1.1379310344827587,0.0,0.0,14.8933908045977,0.2,0.2,0.6,0.3,0.4,1.3
VGK,8479353,Brett Howden,C,3,18,0.7222222222222222,0.16666666666666666,0.8888888888888888,1.8333333333333333,0.0,0.0,16.59722222222222,0.8,1.0,1.8,0.8,1.0,1.8
VGK,8479394,Carter Hart,G,2,18,0.0,0.0,0.0,0.0,0.0,0.0,56.654629629629625,0.0,0.0,0.0,0.0,0.0,0.0
VGK,8479394,Carter Hart,G,3,18,0.0,0.0,0.0,0.0,0.0,0.0,62.29351851851852,0.0,0.0,0.0,0.0,0.0,0.0
VGK,8479550,Tanner Laczynski,C,2,10,0.0,0.5,0.5,1.2,0.0,0.0,10.77,0.0,0.6,0.2,0.0,0.5,1.2
VGK,8479639,Dylan Coghlan,D,2,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,15.055555555555555,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666
VGK,8479639,Dylan Coghlan,D,3,10,0.1,0.2,0.3,1.1,0.0,0.0,14.559999999999999,0.0,0.4,1.0,0.1,0.3,1.1
VGK,8480007,Jonas Rondbjerg,R,2,4,0.0,0.25,0.25,1.5,0.0,0.0,12.079166666666666,0.0,0.25,1.5,0.0,0.25,1.5
VGK,8481033,Akira Schmid,G,2,34,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,57.817156862745094,0.0,0.0,0.0,0.0,0.0,0.0
VGK,8481527,Kaedan Korczak,D,2,78,0.038461538461538464,0.16666666666666666,0.20512820512820512,0.7692307692307693,0.0,0.0,15.968162393162393,0.0,0.4,0.6,0.0,0.2,0.5
VGK,8481527,Kaedan Korczak,D,3,12,0.0,0.25,0.25,0.25,0.0,0.0,11.919444444444444,0.0,0.4,0.0,0.0,0.3,0.2
VGK,8481534,Raphael Lavoie,C,2,1,0.0,0.0,0.0,0.0,0.0,0.0,8.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0
VGK,8481604,Pavel Dorofeyev,R,2,82,0.45121951219512196,0.32926829268292684,0.7804878048780488,2.8048780487804876,0.0,0.0,17.604471544715448,0.4,0.6,2.6,0.3,0.6,2.7
VGK,8481604,Pavel Dorofeyev,R,3,18,0.5555555555555556,0.2222222222222222,0.7777777777777778,2.5555555555555554,0.0,0.0,17.002777777777773,0.0,0.4,2.2,0.6,0.9,2.6
VGK,8482062,Cole Smith,R,2,63,0.12698412698412698,0.06349206349206349,0.19047619047619047,1.0952380952380953,0.0,0.0,13.281746031746033,0.2,0.2,0.6,0.2,0.2,1.0
VGK,8482062,Cole Smith,R,3,18,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.7222222222222222,0.0,0.0,11.537962962962963,0.2,0.4,1.2,0.1,0.2,0.7
VGK,8482125,Alexander Holtz,R,2,28,0.10714285714285714,0.21428571428571427,0.32142857142857145,1.0714285714285714,0.0,0.0,11.480952380952385,0.2,0.6,1.6,0.1,0.4,1.0
VGK,8482761,Carl Lindbom,G,2,8,0.0,0.0,0.0,0.0,0.0,0.0,60.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0
VGK,8483890,Braeden Bowman,R,2,54,0.14814814814814814,0.3333333333333333,0.48148148148148145,1.3888888888888888,0.0,0.0,14.13117283950617,0.0,0.4,1.4,0.0,0.3,1.7
VGK,8485251,Kai Uchacz,C,2,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,12.183333333333332,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666
