game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-03-23,401810896,San Antonio Spurs at Miami Heat,136-111,home,home,Miami Heat,Miami Heat,San Antonio Spurs,LOSS,,46.64,41.7,43.48,3.16,4.93,130,2.3,5.59,1.4,33.87,-33.87,2391.78
2026-03-24,401810903,New Orleans Pelicans at New York Knicks,116-121,away,away,New Orleans Pelicans,New Orleans Pelicans,New York Knicks,LOSS,,40.64,25.22,26.32,14.32,15.41,280,3.8,19.43,4.86,116.21,-116.21,2275.57
2026-03-25,401810905,Denver Nuggets at Phoenix Suns,125-123,home,home,Phoenix Suns,Phoenix Suns,Denver Nuggets,LOSS,,41.65,33.64,35.09,6.56,8.01,185,2.85,10.11,2.53,57.51,-57.51,2218.07
2026-03-25,401810906,Atlanta Hawks at Detroit Pistons,130-129,away,away,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,WIN,,51.26,42.79,44.64,6.62,8.46,124,2.24,11.95,2.99,66.26,82.17,2300.23
2026-03-25,401810908,Chicago Bulls at Philadelphia 76ers,137-157,away,away,Chicago Bulls,Chicago Bulls,Philadelphia 76ers,LOSS,,38.28,31.94,33.33,4.95,6.34,200,3.0,7.42,1.86,42.7,-42.7,2257.54
2026-03-25,401810910,Miami Heat at Cleveland Cavaliers,120-103,skip,home,Cleveland Cavaliers,,Miami Heat,SKIP,no_positive_kelly,59.3,57.21,59.68,-0.38,2.09,-148,1.676,0.0,0.0,0.0,0.0,2257.54
2026-03-26,401810913,Houston Rockets at Minnesota Timberwolves,108-110,skip,home,Minnesota Timberwolves,,Minnesota Timberwolves,SKIP,no_positive_kelly,47.04,45.73,47.62,-0.58,1.32,110,2.1,0.0,0.0,0.0,0.0,2257.54
2026-03-26,401810918,New York Knicks at Charlotte Hornets,103-114,away,away,New York Knicks,New York Knicks,Charlotte Hornets,LOSS,,56.91,45.73,47.62,9.29,11.18,110,2.1,17.74,4.43,100.1,-100.1,2157.44
2026-03-26,401810919,New Orleans Pelicans at Detroit Pistons,108-129,home,home,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,70.34,66.36,69.23,1.11,3.98,-225,1.444,3.61,0.9,19.46,8.65,2166.09
2026-03-26,401810920,Sacramento Kings at Orlando Magic,117-121,away,away,Sacramento Kings,Sacramento Kings,Orlando Magic,LOSS,,30.69,10.66,11.11,19.58,20.03,800,9.0,22.02,5.51,119.27,-119.27,2046.82
2026-03-27,401810923,Miami Heat at Cleveland Cavaliers,128-149,away,away,Miami Heat,Miami Heat,Cleveland Cavaliers,LOSS,,41.96,34.25,35.71,6.24,7.71,180,2.8,9.71,2.43,49.71,-49.71,1997.11
2026-03-28,401810924,Houston Rockets at Memphis Grizzlies,119-109,skip,home,Memphis Grizzlies,,Houston Rockets,SKIP,market_disagreement,42.83,13.23,13.79,29.03,29.6,625,7.25,33.68,0.0,0.0,0.0,1997.11
2026-03-28,401810927,Utah Jazz at Denver Nuggets,129-135,away,away,Utah Jazz,Utah Jazz,Denver Nuggets,LOSS,,30.02,8.03,8.33,21.69,21.99,1100,12.0,23.66,5.91,118.11,-118.11,1879.0
2026-03-28,401810929,Dallas Mavericks at Portland Trail Blazers,100-93,away,away,Dallas Mavericks,Dallas Mavericks,Dallas Mavericks,WIN,,32.08,20.0,20.83,11.25,12.08,380,4.8,14.21,3.55,66.74,253.61,2132.61
2026-03-28,401810930,Brooklyn Nets at Los Angeles Lakers,99-116,away,away,Brooklyn Nets,Brooklyn Nets,Los Angeles Lakers,LOSS,,28.05,8.03,8.33,19.72,20.02,1100,12.0,21.51,5.38,114.69,-114.69,2017.92
2026-03-28,401810933,Sacramento Kings at Atlanta Hawks,113-123,away,away,Sacramento Kings,Sacramento Kings,Atlanta Hawks,LOSS,,27.97,14.75,15.38,12.58,13.21,550,6.5,14.87,3.72,75.02,-75.02,1942.9
2026-03-28,401810935,Detroit Pistons at Minnesota Timberwolves,109-87,away,away,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,57.72,54.27,56.52,1.2,3.44,-130,1.769,2.75,0.69,13.37,10.29,1953.19
2026-03-29,401810937,LA Clippers at Milwaukee Bucks,127-113,skip,home,Milwaukee Bucks,,LA Clippers,SKIP,market_disagreement,40.97,10.66,11.11,29.86,30.31,800,9.0,33.59,0.0,0.0,0.0,1953.19
2026-03-29,401810938,Miami Heat at Indiana Pacers,118-135,home,home,Indiana Pacers,Indiana Pacers,Indiana Pacers,WIN,,46.28,25.22,26.32,19.97,21.06,280,3.8,27.1,6.77,132.31,370.47,2323.66
2026-03-29,401810939,Sacramento Kings at Brooklyn Nets,99-116,away,away,Sacramento Kings,Sacramento Kings,Brooklyn Nets,LOSS,,57.39,47.83,50.0,7.39,9.56,100,2.0,14.77,3.69,85.8,-85.8,2237.85
2026-03-29,401810943,Houston Rockets at New Orleans Pelicans,134-102,home,home,New Orleans Pelicans,New Orleans Pelicans,Houston Rockets,LOSS,,41.79,31.46,32.79,9.0,10.33,205,3.05,13.39,3.35,74.93,-74.93,2162.93
2026-03-30,401810945,Golden State Warriors at Denver Nuggets,93-116,away,away,Golden State Warriors,Golden State Warriors,Denver Nuggets,LOSS,,36.73,17.29,18.02,18.71,19.44,455,5.55,22.83,5.71,123.42,-123.42,2039.5
2026-03-31,401810948,Phoenix Suns at Memphis Grizzlies,131-105,skip,home,Memphis Grizzlies,,Phoenix Suns,SKIP,market_disagreement,43.94,16.0,16.67,27.27,27.94,500,6.0,32.73,0.0,0.0,0.0,2039.5
2026-03-31,401810949,Chicago Bulls at San Antonio Spurs,114-129,skip,away,Chicago Bulls,,San Antonio Spurs,SKIP,market_disagreement,34.35,8.03,8.33,26.01,26.32,1100,12.0,28.38,0.0,0.0,0.0,2039.5
2026-03-31,401810953,Washington Wizards at Los Angeles Lakers,101-120,away,away,Washington Wizards,Washington Wizards,Los Angeles Lakers,LOSS,,28.29,10.11,10.53,17.76,18.17,850,9.5,19.85,4.96,101.22,-101.22,1938.28
2026-04-01,401810956,Toronto Raptors at Detroit Pistons,116-127,home,home,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,64.01,58.3,60.78,3.23,5.71,-155,1.645,8.22,2.06,39.85,25.71,1963.99
2026-04-01,401810958,Cleveland Cavaliers at Los Angeles Lakers,113-127,away,away,Cleveland Cavaliers,Cleveland Cavaliers,Los Angeles Lakers,LOSS,,52.56,45.73,47.62,4.94,6.84,110,2.1,9.44,2.36,46.33,-46.33,1917.66
2026-04-01,401810959,Portland Trail Blazers at LA Clippers,114-104,skip,away,Portland Trail Blazers,,Portland Trail Blazers,SKIP,no_positive_kelly,36.99,36.31,37.88,-0.89,0.68,164,2.64,0.0,0.0,0.0,0.0,1917.66
2026-04-01,401810960,Philadelphia 76ers at Washington Wizards,153-131,skip,home,Washington Wizards,,Philadelphia 76ers,SKIP,market_disagreement,40.91,11.3,11.76,29.15,29.61,750,8.5,33.03,0.0,0.0,0.0,1917.66
2026-04-01,401810961,Boston Celtics at Miami Heat,147-129,home,home,Miami Heat,Miami Heat,Boston Celtics,LOSS,,47.03,36.31,37.88,9.15,10.72,164,2.64,14.73,3.68,70.63,-70.63,1847.03
2026-04-01,401810962,Atlanta Hawks at Orlando Magic,130-101,skip,away,Atlanta Hawks,,Atlanta Hawks,SKIP,no_positive_kelly,58.62,56.35,58.68,-0.05,2.27,-142,1.704,0.0,0.0,0.0,0.0,1847.03
2026-04-02,401810967,Denver Nuggets at Utah Jazz,130-117,skip,home,Utah Jazz,,Denver Nuggets,SKIP,market_disagreement,48.28,8.76,9.09,39.19,39.52,1000,11.0,43.11,0.0,0.0,0.0,1847.03
2026-04-02,401810968,San Antonio Spurs at Golden State Warriors,127-113,skip,home,Golden State Warriors,,San Antonio Spurs,SKIP,market_disagreement,46.75,12.0,12.5,34.25,34.75,700,8.0,39.15,0.0,0.0,0.0,1847.03
2026-04-02,401810970,Minnesota Timberwolves at Detroit Pistons,108-113,home,home,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,71.43,64.47,67.21,4.22,6.96,-205,1.488,12.86,3.22,59.4,28.98,1876.01
2026-04-03,401810976,Minnesota Timberwolves at Philadelphia 76ers,103-115,home,home,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,69.94,60.38,62.96,6.98,9.57,-170,1.588,18.84,4.71,88.37,51.98,1927.99
2026-04-03,401810977,Atlanta Hawks at Brooklyn Nets,141-107,skip,home,Brooklyn Nets,,Atlanta Hawks,SKIP,market_disagreement,40.9,8.76,9.09,31.81,32.14,1000,11.0,34.99,0.0,0.0,0.0,1927.99
2026-04-04,401810981,Boston Celtics at Milwaukee Bucks,133-101,skip,home,Milwaukee Bucks,,Boston Celtics,SKIP,market_disagreement,44.82,7.42,7.69,37.13,37.41,1200,13.0,40.23,0.0,0.0,0.0,1927.99
2026-04-04,401810986,Detroit Pistons at Philadelphia 76ers,116-93,home,home,Philadelphia 76ers,Philadelphia 76ers,Detroit Pistons,LOSS,,48.41,39.62,41.32,7.09,8.79,142,2.42,12.08,3.02,58.22,-58.22,1869.77
2026-04-05,401810987,Toronto Raptors at Boston Celtics,101-115,away,away,Toronto Raptors,Toronto Raptors,Boston Celtics,LOSS,,46.01,22.32,23.26,22.75,23.69,330,4.3,29.64,7.41,138.57,-138.57,1731.2
2026-04-05,401810989,Phoenix Suns at Chicago Bulls,120-110,skip,home,Chicago Bulls,,Phoenix Suns,SKIP,market_disagreement,70.35,17.29,18.02,52.33,53.06,455,5.55,63.83,0.0,0.0,0.0,1731.2
2026-04-05,401810990,Memphis Grizzlies at Milwaukee Bucks,115-131,away,away,Memphis Grizzlies,Memphis Grizzlies,Milwaukee Bucks,LOSS,,47.96,29.5,30.77,17.19,18.46,225,3.25,24.83,6.21,107.45,-107.45,1623.76
2026-04-05,401810991,Indiana Pacers at Cleveland Cavaliers,108-117,skip,away,Indiana Pacers,,Cleveland Cavaliers,SKIP,market_disagreement,38.04,8.76,9.09,28.95,29.29,1000,11.0,31.85,0.0,0.0,0.0,1623.76
2026-04-06,401810996,LA Clippers at Sacramento Kings,138-109,skip,home,Sacramento Kings,,LA Clippers,SKIP,market_disagreement,41.11,13.7,14.29,26.83,27.41,600,7.0,31.3,0.0,0.0,0.0,1623.76
2026-04-06,401810997,Houston Rockets at Golden State Warriors,117-116,home,home,Golden State Warriors,Golden State Warriors,Houston Rockets,LOSS,,52.53,38.36,40.0,12.53,14.17,150,2.5,20.88,5.22,84.76,-84.76,1539.0
2026-04-06,401810998,New York Knicks at Atlanta Hawks,108-105,home,home,Atlanta Hawks,Atlanta Hawks,New York Knicks,LOSS,,61.73,52.61,54.95,6.78,9.12,-122,1.82,15.05,3.76,57.9,-57.9,1481.1
2026-04-06,401810999,Detroit Pistons at Orlando Magic,107-123,away,away,Detroit Pistons,Detroit Pistons,Orlando Magic,LOSS,,59.1,51.74,54.13,4.97,7.36,-118,1.847,10.83,2.71,40.1,-40.1,1441.0
2026-04-07,401811000,Cleveland Cavaliers at Memphis Grizzlies,142-126,skip,home,Memphis Grizzlies,,Cleveland Cavaliers,SKIP,market_disagreement,41.51,12.0,12.5,29.01,29.51,700,8.0,33.15,0.0,0.0,0.0,1441.0
2026-04-07,401811001,Philadelphia 76ers at San Antonio Spurs,102-115,away,away,Philadelphia 76ers,Philadelphia 76ers,San Antonio Spurs,LOSS,,30.23,24.28,25.32,4.91,5.95,295,3.95,6.58,1.64,23.69,-23.69,1417.31
2026-04-07,401811002,Portland Trail Blazers at Denver Nuggets,132-137,away,away,Portland Trail Blazers,Portland Trail Blazers,Denver Nuggets,LOSS,,39.26,28.64,29.85,9.41,10.61,235,3.35,13.41,3.35,47.51,-47.51,1369.81
2026-04-07,401811007,Minnesota Timberwolves at Indiana Pacers,124-104,skip,home,Indiana Pacers,,Minnesota Timberwolves,SKIP,market_disagreement,55.13,15.35,16.0,39.13,39.78,525,6.25,46.59,0.0,0.0,0.0,1369.81
2026-04-08,401811004,Charlotte Hornets at Boston Celtics,102-113,away,away,Charlotte Hornets,Charlotte Hornets,Boston Celtics,LOSS,,42.17,36.31,37.88,4.29,5.86,164,2.64,6.9,1.73,23.64,-23.64,1346.17
2026-04-08,401811008,Utah Jazz at New Orleans Pelicans,137-156,away,away,Utah Jazz,Utah Jazz,New Orleans Pelicans,LOSS,,53.08,31.94,33.33,19.75,21.14,200,3.0,29.62,7.41,99.69,-99.69,1246.48
2026-04-08,401811011,Dallas Mavericks at LA Clippers,103-116,away,away,Dallas Mavericks,Dallas Mavericks,LA Clippers,LOSS,,30.41,16.84,17.54,12.87,13.58,470,5.7,15.61,3.9,48.63,-48.63,1197.85
2026-04-08,401811013,Atlanta Hawks at Cleveland Cavaliers,116-122,away,away,Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,LOSS,,54.71,39.08,40.82,13.9,15.64,145,2.45,23.48,5.87,70.32,-70.32,1127.53
2026-04-08,401811014,Minnesota Timberwolves at Orlando Magic,120-132,away,away,Minnesota Timberwolves,Minnesota Timberwolves,Orlando Magic,LOSS,,44.71,20.86,21.74,22.98,23.85,360,4.6,29.36,7.34,82.75,-82.75,1044.78
2026-04-09,401811016,Portland Trail Blazers at San Antonio Spurs,101-112,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,61.2,58.3,60.78,0.41,2.9,-155,1.645,1.06,0.26,2.76,1.78,1046.55
2026-04-09,401811018,Oklahoma City Thunder at LA Clippers,128-110,home,home,LA Clippers,LA Clippers,Oklahoma City Thunder,LOSS,,47.58,24.28,25.32,22.26,23.3,295,3.95,29.81,7.45,77.99,-77.99,968.57
2026-04-09,401811019,Dallas Mavericks at Phoenix Suns,107-112,skip,away,Dallas Mavericks,,Phoenix Suns,SKIP,market_disagreement,44.84,16.0,16.67,28.17,28.84,500,6.0,33.8,0.0,0.0,0.0,968.57
2026-04-10,401811024,Philadelphia 76ers at Houston Rockets,102-113,away,away,Philadelphia 76ers,Philadelphia 76ers,Houston Rockets,LOSS,,45.17,30.92,32.26,12.91,14.25,210,3.1,19.06,4.76,46.14,-46.14,922.42
2026-04-10,401811029,New Orleans Pelicans at Boston Celtics,118-144,away,away,New Orleans Pelicans,New Orleans Pelicans,Boston Celtics,LOSS,,30.37,8.03,8.33,22.03,22.34,1100,12.0,24.04,6.01,55.43,-55.43,866.99
2026-04-11,401811033,Minnesota Timberwolves at Houston Rockets,136-132,skip,away,Minnesota Timberwolves,,Minnesota Timberwolves,SKIP,market_disagreement,45.46,20.42,21.28,24.18,25.04,370,4.7,30.72,0.0,0.0,0.0,866.99
2026-04-11,401811034,Brooklyn Nets at Milwaukee Bucks,108-125,away,away,Brooklyn Nets,Brooklyn Nets,Milwaukee Bucks,LOSS,,30.94,20.0,20.83,10.11,10.94,380,4.8,12.77,3.19,27.68,-27.68,839.32
2026-04-11,401811035,Dallas Mavericks at San Antonio Spurs,120-139,away,away,Dallas Mavericks,Dallas Mavericks,San Antonio Spurs,LOSS,,28.29,8.03,8.33,19.96,20.26,1100,12.0,21.78,5.44,45.69,-45.69,793.62
2026-04-11,401811036,Memphis Grizzlies at Utah Jazz,101-147,home,home,Utah Jazz,Utah Jazz,Utah Jazz,WIN,,69.0,61.64,64.29,4.71,7.35,-180,1.556,13.19,3.3,26.18,14.54,808.17
2026-04-11,401811038,LA Clippers at Portland Trail Blazers,97-116,away,away,LA Clippers,LA Clippers,Portland Trail Blazers,LOSS,,52.95,47.39,49.5,3.44,5.56,102,2.02,6.82,1.71,13.78,-13.78,794.39
2026-04-11,401811039,Golden State Warriors at Sacramento Kings,118-124,home,home,Sacramento Kings,Sacramento Kings,Sacramento Kings,WIN,,41.02,20.0,20.83,20.19,21.02,380,4.8,25.5,6.37,50.64,192.43,986.82
2026-04-12,401811046,Milwaukee Bucks at Philadelphia 76ers,106-126,skip,away,Milwaukee Bucks,,Philadelphia 76ers,SKIP,market_disagreement,37.38,10.66,11.11,26.27,26.71,800,9.0,29.55,0.0,0.0,0.0,986.82
2026-04-12,401811047,Brooklyn Nets at Toronto Raptors,101-136,away,away,Brooklyn Nets,Brooklyn Nets,Toronto Raptors,LOSS,,28.46,5.09,5.26,23.2,23.37,1800,19.0,24.49,6.12,60.41,-60.41,926.41
2026-04-13,401811049,Memphis Grizzlies at Houston Rockets,101-132,away,away,Memphis Grizzlies,Memphis Grizzlies,Houston Rockets,LOSS,,28.06,12.0,12.5,15.56,16.06,700,8.0,17.78,4.44,41.18,-41.18,885.23
2026-04-13,401811054,Golden State Warriors at LA Clippers,110-115,away,away,Golden State Warriors,Golden State Warriors,LA Clippers,LOSS,,50.47,40.66,42.37,8.09,9.8,136,2.36,14.04,3.51,31.08,-31.08,854.15
2026-04-13,401811055,Sacramento Kings at Portland Trail Blazers,110-122,skip,away,Sacramento Kings,,Portland Trail Blazers,SKIP,market_disagreement,32.43,7.42,7.69,24.74,25.02,1200,13.0,26.8,0.0,0.0,0.0,854.15
